train_episode,train_steps,median_history,env
55648,679619,0.8666666746139526,9
55649,679845,0.7647058963775635,11
55650,680083,0.78125,10
55651,681011,0.8666666746139526,9
55652,681972,0.75,10
55653,682193,0.78125,10
55654,683121,0.8666666746139526,9
55655,684116,0.7647058963775635,11
55656,685111,0.7647058963775635,11
55657,685465,0.78125,10
55658,686393,0.8666666746139526,9
55659,687388,0.7647058963775635,11
55660,687673,0.7647058963775635,11
55661,687851,0.78125,10
55662,688217,0.7647058963775635,11
55663,689212,0.7647058963775635,11
55664,689469,0.8666666746139526,9
55665,690397,0.8666666746139526,9
55666,691358,0.78125,10
55667,692319,0.75,10
55668,693247,0.8666666746139526,9
55669,694242,0.7647058963775635,11
55670,694392,0.7647058963775635,11
55671,694682,0.8666666746139526,9
55672,694889,0.8666666746139526,9
55673,695884,0.7647058963775635,11
55674,696845,0.78125,10
55675,697840,0.7647058963775635,11
55676,698017,0.8666666746139526,9
55677,698945,0.8666666746139526,9
55678,699390,0.8666666746139526,9
55679,699696,0.8125,10
55680,700657,0.8125,10
55681,701652,0.7647058963775635,11
55682,701876,0.8666666746139526,9
55683,702837,0.8125,10
55684,703765,0.8666666746139526,9
55685,704760,0.7647058963775635,11
55686,704943,0.7647058963775635,11
55687,705871,0.8666666746139526,9
55688,706799,0.8666666746139526,9
55689,706966,0.8125,10
55690,707894,0.8666666746139526,9
55691,708822,0.8666666746139526,9
55692,709783,0.8125,10
55693,710031,0.8125,10
55694,710272,0.7647058963775635,11
55695,711233,0.8125,10
55696,712161,0.8666666746139526,9
55697,712396,0.8333333730697632,9
55698,713324,0.8333333730697632,9
55699,713641,0.8333333730697632,9
55700,714569,0.8666666746139526,9
55701,715530,0.8125,10
55702,716458,0.8666666746139526,9
55703,717419,0.8125,10
55704,718380,0.8125,10
55705,719341,0.8125,10
55706,720269,0.8666666746139526,9
55707,721264,0.7647058963775635,11
55708,722259,0.7647058963775635,11
55709,722487,0.7647058963775635,11
55710,722715,0.800000011920929,9
55711,723710,0.7647058963775635,11
55712,724671,0.8125,10
55713,724921,0.8333333730697632,9
55714,725849,0.800000011920929,9
55715,726777,0.800000011920929,9
55716,726941,0.8125,10
55717,727869,0.800000011920929,9
55718,728797,0.800000011920929,9
55719,729028,0.8333333730697632,9
55720,730023,0.7647058963775635,11
55721,730215,0.8333333730697632,9
55722,730452,0.8666666746139526,9
55723,731413,0.8125,10
55724,732408,0.7647058963775635,11
55725,733369,0.8125,10
55726,733570,0.8125,10
55727,734565,0.7647058963775635,11
55728,735493,0.800000011920929,9
55729,736488,0.7647058963775635,11
55730,736672,0.8333333730697632,9
55731,736969,0.8666666746139526,9
55732,737897,0.8333333730697632,9
55733,738858,0.8125,10
55734,739118,0.8125,10
55735,739505,0.7647058963775635,11
55736,740466,0.8125,10
55737,741394,0.800000011920929,9
55738,742389,0.7647058963775635,11
55739,743350,0.8125,10
55740,744311,0.8125,10
55741,745306,0.7647058963775635,11
55742,746301,0.7647058963775635,11
55743,747229,0.8666666746139526,9
55744,748224,0.7647058963775635,11
55745,749152,0.8666666746139526,9
55746,749365,0.7647058963775635,11
55747,749522,0.800000011920929,9
55748,750483,0.8125,10
55749,751478,0.7647058963775635,11
55750,752473,0.7647058963775635,11
55751,753434,0.8125,10
55752,753720,0.8125,10
55753,753896,0.8125,10
55754,754824,0.800000011920929,9
55755,755785,0.8125,10
55756,756780,0.7647058963775635,11
55757,757741,0.8125,10
55758,758736,0.7647058963775635,11
55759,759697,0.8125,10
55760,760692,0.7352941036224365,11
55761,761687,0.7647058963775635,11
55762,761937,0.8125,10
55763,762145,0.8125,10
55764,763140,0.7647058963775635,11
55765,763568,0.800000011920929,9
55766,764529,0.8125,10
55767,764798,0.8125,10
55768,765793,0.7352941036224365,11
55769,766721,0.800000011920929,9
55770,767682,0.8125,10
55771,768677,0.7058823704719543,11
55772,769672,0.7647058963775635,11
55773,770667,0.7647058963775635,11
55774,770962,0.800000011920929,9
55775,771890,0.800000011920929,9
55776,772159,0.7647058963775635,11
55777,773154,0.7058823704719543,11
55778,774115,0.78125,10
55779,774345,0.78125,10
55780,774512,0.800000011920929,9
55781,775507,0.7647058963775635,11
55782,776435,0.800000011920929,9
55783,777430,0.7058823704719543,11
55784,778358,0.800000011920929,9
55785,778528,0.8125,10
55786,779523,0.7058823704719543,11
55787,780484,0.8125,10
55788,781445,0.8125,10
55789,781708,0.800000011920929,9
55790,781991,0.800000011920929,9
55791,782986,0.7058823704719543,11
55792,783231,0.7058823704719543,11
55793,784159,0.800000011920929,9
55794,785120,0.8125,10
55795,785352,0.800000011920929,9
55796,786347,0.7058823704719543,11
55797,786532,0.800000011920929,9
55798,786734,0.800000011920929,9
55799,787662,0.800000011920929,9
55800,788590,0.800000011920929,9
55801,788744,0.7058823704719543,11
55802,789672,0.800000011920929,9
55803,790600,0.800000011920929,9
55804,791561,0.75,10
55805,791964,0.78125,10
55806,792179,0.800000011920929,9
55807,792458,0.78125,10
55808,793453,0.7058823704719543,11
55809,794448,0.7058823704719543,11
55810,794828,0.78125,10
55811,795823,0.7058823704719543,11
55812,796078,0.7058823704719543,11
55813,797039,0.78125,10
55814,797244,0.800000011920929,9
55815,798205,0.75,10
55816,798462,0.78125,10
55817,799423,0.78125,10
55818,800351,0.800000011920929,9
55819,800682,0.8125,10
55820,800917,0.800000011920929,9
55821,801878,0.78125,10
55822,802806,0.800000011920929,9
55823,803767,0.78125,10
55824,804063,0.7058823704719543,11
55825,805058,0.7058823704719543,11
55826,806053,0.7058823704719543,11
55827,807048,0.7058823704719543,11
55828,808009,0.75,10
55829,809004,0.7058823704719543,11
55830,809999,0.7058823704719543,11
55831,810994,0.7058823704719543,11
55832,811922,0.800000011920929,9
55833,812850,0.800000011920929,9
55834,813778,0.800000011920929,9
55835,813987,0.7352941036224365,11
55836,814190,0.800000011920929,9
55837,815185,0.7058823704719543,11
55838,815436,0.800000011920929,9
55839,815659,0.800000011920929,9
55840,815992,0.7647058963775635,11
55841,816236,0.7647058963775635,11
55842,817197,0.75,10
55843,818158,0.8125,10
55844,818434,0.800000011920929,9
55845,819362,0.800000011920929,9
55846,819736,0.7058823704719543,11
55847,820731,0.7058823704719543,11
55848,821659,0.800000011920929,9
55849,821972,0.7647058963775635,11
55850,822215,0.800000011920929,9
55851,823210,0.7058823704719543,11
55852,823512,0.800000011920929,9
55853,824440,0.800000011920929,9
55854,824859,0.800000011920929,9
55855,825854,0.7058823704719543,11
55856,826849,0.7352941036224365,11
55857,827040,0.8333333730697632,9
55858,828001,0.75,10
55859,828192,0.78125,10
55860,829187,0.7058823704719543,11
55861,829442,0.7352941036224365,11
55862,830437,0.7352941036224365,11
55863,830663,0.7058823704719543,11
55864,831624,0.75,10
55865,832619,0.7352941036224365,11
55866,832880,0.7647058963775635,11
55867,833875,0.7352941036224365,11
55868,834803,0.8333333730697632,9
55869,835041,0.7647058963775635,11
55870,835388,0.7647058963775635,11
55871,836383,0.7352941036224365,11
55872,837344,0.8125,10
55873,838305,0.8125,10
55874,839233,0.800000011920929,9
55875,839427,0.75,10
55876,840355,0.800000011920929,9
55877,841283,0.800000011920929,9
55878,841489,0.7647058963775635,11
55879,842484,0.7647058963775635,11
55880,843479,0.7647058963775635,11
55881,844474,0.7647058963775635,11
55882,844812,0.7647058963775635,11
55883,845740,0.800000011920929,9
55884,845970,0.7647058963775635,11
55885,846931,0.8125,10
55886,847212,0.8333333730697632,9
55887,847478,0.800000011920929,9
55888,848406,0.800000011920929,9
55889,849367,0.8125,10
55890,850362,0.7647058963775635,11
55891,850556,0.800000011920929,9
55892,851484,0.800000011920929,9
55893,852479,0.7647058963775635,11
55894,852680,0.7647058963775635,11
55895,853066,0.7647058963775635,11
55896,854061,0.7647058963775635,11
55897,854455,0.7647058963775635,11
55898,854838,0.7647058963775635,11
55899,855004,0.800000011920929,9
55900,855965,0.8125,10
55901,856269,0.75,10
55902,857230,0.8125,10
55903,858158,0.800000011920929,9
55904,858459,0.800000011920929,9
55905,858677,0.8125,10
55906,859672,0.7647058963775635,11
55907,859922,0.800000011920929,9
55908,860883,0.8125,10
55909,861811,0.800000011920929,9
55910,862033,0.7647058963775635,11
55911,862418,0.7647058963775635,11
55912,863379,0.8125,10
55913,863665,0.7647058963775635,11
55914,863927,0.800000011920929,9
55915,864855,0.800000011920929,9
55916,865051,0.800000011920929,9
55917,866046,0.7647058963775635,11
55918,867007,0.8125,10
55919,867935,0.800000011920929,9
55920,868930,0.7647058963775635,11
55921,869891,0.8125,10
55922,870819,0.800000011920929,9
55923,871780,0.78125,10
55924,872035,0.7647058963775635,11
55925,873030,0.7647058963775635,11
55926,873958,0.800000011920929,9
55927,874919,0.78125,10
55928,875914,0.7647058963775635,11
55929,876842,0.800000011920929,9
55930,877770,0.800000011920929,9
55931,878029,0.8125,10
55932,878303,0.800000011920929,9
55933,879298,0.7647058963775635,11
55934,879543,0.800000011920929,9
55935,880504,0.78125,10
55936,881432,0.800000011920929,9
55937,882393,0.78125,10
55938,883354,0.8125,10
55939,883576,0.800000011920929,9
55940,884537,0.8125,10
55941,885498,0.75,10
55942,886459,0.75,10
55943,887387,0.800000011920929,9
55944,887613,0.7647058963775635,11
55945,888541,0.800000011920929,9
55946,889536,0.7647058963775635,11
55947,890531,0.7647058963775635,11
55948,891492,0.75,10
55949,891749,0.75,10
55950,892744,0.7647058963775635,11
55951,892966,0.800000011920929,9
55952,893160,0.75,10
55953,894088,0.800000011920929,9
55954,895083,0.7647058963775635,11
55955,895310,0.78125,10
55956,896305,0.7647058963775635,11
55957,896661,0.7647058963775635,11
55958,896884,0.800000011920929,9
55959,897812,0.800000011920929,9
55960,898056,0.800000011920929,9
55961,899017,0.75,10
55962,899279,0.7647058963775635,11
55963,899546,0.8125,10
55964,899798,0.7647058963775635,11
55965,900003,0.800000011920929,9
55966,900931,0.800000011920929,9
55967,901091,0.78125,10
55968,902019,0.800000011920929,9
55969,902980,0.75,10
55970,903157,0.800000011920929,9
55971,904152,0.7647058963775635,11
55972,905147,0.7647058963775635,11
55973,905361,0.800000011920929,9
55974,906289,0.800000011920929,9
55975,907217,0.800000011920929,9
55976,908145,0.800000011920929,9
55977,908366,0.800000011920929,9
55978,909327,0.75,10
55979,910322,0.7647058963775635,11
55980,911250,0.800000011920929,9
55981,912211,0.75,10
55982,913139,0.800000011920929,9
55983,914067,0.800000011920929,9
55984,914244,0.800000011920929,9
55985,915172,0.800000011920929,9
55986,916167,0.7647058963775635,11
55987,916459,0.800000011920929,9
55988,917420,0.75,10
55989,918348,0.800000011920929,9
55990,919309,0.75,10
55991,919541,0.75,10
55992,920536,0.7647058963775635,11
55993,920833,0.75,10
55994,921761,0.800000011920929,9
55995,922756,0.7647058963775635,11
55996,923061,0.7647058963775635,11
55997,924056,0.7647058963775635,11
55998,924312,0.75,10
55999,925240,0.800000011920929,9
56000,926168,0.800000011920929,9
56001,926459,0.75,10
56002,927454,0.7647058963775635,11
56003,927767,0.7647058963775635,11
56004,927951,0.800000011920929,9
56005,928912,0.75,10
56006,929873,0.75,10
56007,930131,0.7647058963775635,11
56008,931092,0.75,10
56009,932087,0.7647058963775635,11
56010,933015,0.800000011920929,9
56011,933240,0.78125,10
56012,934201,0.75,10
56013,935196,0.7647058963775635,11
56014,935424,0.8125,10
56015,935711,0.8125,10
56016,936169,0.75,10
56017,937130,0.8125,10
56018,937399,0.800000011920929,9
56019,937701,0.800000011920929,9
56020,937898,0.7647058963775635,11
56021,938893,0.7647058963775635,11
56022,939158,0.7647058963775635,11
56023,939324,0.800000011920929,9
56024,939597,0.800000011920929,9
56025,939877,0.7647058963775635,11
56026,940139,0.800000011920929,9
56027,941067,0.800000011920929,9
56028,942028,0.75,10
56029,942455,0.7647058963775635,11
56030,942669,0.8125,10
56031,943597,0.800000011920929,9
56032,944558,0.8125,10
56033,944835,0.800000011920929,9
56034,945763,0.800000011920929,9
56035,946090,0.7647058963775635,11
56036,947018,0.800000011920929,9
56037,948013,0.7647058963775635,11
56038,948941,0.800000011920929,9
56039,949869,0.800000011920929,9
56040,950864,0.7647058963775635,11
56041,951092,0.7647058963775635,11
56042,952053,0.8125,10
56043,952204,0.800000011920929,9
56044,953199,0.7647058963775635,11
56045,953354,0.7647058963775635,11
56046,953608,0.8125,10
56047,954603,0.7647058963775635,11
56048,955531,0.800000011920929,9
56049,956526,0.7647058963775635,11
56050,956747,0.8125,10
56051,956933,0.8125,10
56052,957261,0.8125,10
56053,958256,0.7647058963775635,11
56054,959217,0.8125,10
56055,959479,0.7647058963775635,11
56056,960407,0.800000011920929,9
56057,961335,0.800000011920929,9
56058,962296,0.8125,10
56059,962569,0.800000011920929,9
56060,963564,0.7647058963775635,11
56061,964559,0.7647058963775635,11
56062,965487,0.800000011920929,9
56063,966482,0.7647058963775635,11
56064,967410,0.800000011920929,9
56065,967651,0.7647058963775635,11
56066,968068,0.7647058963775635,11
56067,969029,0.8125,10
56068,969957,0.800000011920929,9
56069,970918,0.8125,10
56070,971913,0.7647058963775635,11
56071,972908,0.7647058963775635,11
56072,973836,0.800000011920929,9
56073,974160,0.800000011920929,9
56074,975088,0.800000011920929,9
56075,975312,0.800000011920929,9
56076,976273,0.8125,10
56077,976549,0.800000011920929,9
56078,976820,0.800000011920929,9
56079,977056,0.7647058963775635,11
56080,978051,0.7647058963775635,11
56081,979046,0.7647058963775635,11
56082,979229,0.8666666746139526,9
56083,979443,0.7647058963775635,11
56084,979650,0.7647058963775635,11
56085,980611,0.8125,10
56086,980837,0.8333333730697632,9
56087,981765,0.800000011920929,9
56088,982016,0.7647058963775635,11
56089,983011,0.7647058963775635,11
56090,983972,0.78125,10
56091,984900,0.8333333730697632,9
56092,985895,0.7647058963775635,11
56093,986856,0.8125,10
56094,987784,0.800000011920929,9
56095,988712,0.8333333730697632,9
56096,988965,0.8125,10
56097,989926,0.78125,10
56098,990887,0.8125,10
56099,991126,0.8125,10
56100,992121,0.7647058963775635,11
56101,993082,0.8125,10
56102,994043,0.8125,10
56103,994971,0.800000011920929,9
56104,995267,0.7647058963775635,11
56105,995497,0.8125,10
56106,996492,0.7647058963775635,11
56107,997453,0.78125,10
56108,998448,0.7647058963775635,11
56109,999376,0.800000011920929,9
56110,1000304,0.800000011920929,9
56111,1001299,0.7647058963775635,11
56112,1002260,0.8125,10
56113,1003221,0.8125,10
56114,1004149,0.800000011920929,9
56115,1005077,0.800000011920929,9
56116,1006038,0.8125,10
56117,1007033,0.7647058963775635,11
56118,1007961,0.800000011920929,9
56119,1008200,0.800000011920929,9
56120,1008426,0.8125,10
56121,1009354,0.800000011920929,9
56122,1009577,0.7647058963775635,11
56123,1010572,0.7647058963775635,11
56124,1010862,0.800000011920929,9
56125,1011345,0.7941176891326904,11
56126,1012306,0.8125,10
56127,1013267,0.75,10
56128,1014195,0.800000011920929,9
56129,1015123,0.800000011920929,9
56130,1015450,0.7647058963775635,11
56131,1016378,0.800000011920929,9
56132,1017339,0.78125,10
56133,1017507,0.75,10
56134,1018435,0.800000011920929,9
56135,1019430,0.7647058963775635,11
56136,1020391,0.75,10
56137,1021352,0.75,10
56138,1022280,0.800000011920929,9
56139,1023241,0.8125,10
56140,1023561,0.75,10
56141,1023928,0.7647058963775635,11
56142,1024889,0.75,10
56143,1025134,0.800000011920929,9
56144,1025549,0.8235294222831726,11
56145,1025778,0.75,10
56146,1026773,0.7941176891326904,11
56147,1027008,0.800000011920929,9
56148,1028003,0.7941176891326904,11
56149,1028444,0.800000011920929,9
56150,1028725,0.800000011920929,9
56151,1028992,0.75,10
56152,1029169,0.7941176891326904,11
56153,1030130,0.75,10
56154,1031091,0.75,10
56155,1032019,0.800000011920929,9
56156,1033014,0.7647058963775635,11
56157,1033181,0.8333333730697632,9
56158,1034109,0.800000011920929,9
56159,1035104,0.7647058963775635,11
56160,1035404,0.7647058963775635,11
56161,1036399,0.7647058963775635,11
56162,1037327,0.8333333730697632,9
56163,1038322,0.7647058963775635,11
56164,1039250,0.800000011920929,9
56165,1040178,0.8333333730697632,9
56166,1040617,0.75,10
56167,1041578,0.75,10
56168,1042539,0.75,10
56169,1043534,0.7647058963775635,11
56170,1044462,0.800000011920929,9
56171,1044634,0.8666666746139526,9
56172,1045595,0.75,10
56173,1045864,0.8666666746139526,9
56174,1046825,0.75,10
56175,1047786,0.75,10
56176,1048714,0.8666666746139526,9
56177,1049642,0.8333333730697632,9
56178,1050603,0.75,10
56179,1050829,0.8666666746139526,9
56180,1051757,0.8333333730697632,9
56181,1052718,0.75,10
56182,1053679,0.75,10
56183,1054640,0.75,10
56184,1054912,0.7647058963775635,11
56185,1055116,0.75,10
56186,1056111,0.7647058963775635,11
56187,1057072,0.75,10
56188,1057336,0.7647058963775635,11
56189,1058297,0.75,10
56190,1059292,0.7647058963775635,11
56191,1060253,0.75,10
56192,1061214,0.75,10
56193,1062175,0.75,10
56194,1062351,0.75,10
56195,1062820,0.75,10
56196,1063781,0.75,10
56197,1064709,0.8666666746139526,9
56198,1064891,0.8666666746139526,9
56199,1065194,0.75,10
56200,1065451,0.8666666746139526,9
56201,1066446,0.7647058963775635,11
56202,1067441,0.7647058963775635,11
56203,1067622,0.8666666746139526,9
56204,1067823,0.7647058963775635,11
56205,1068784,0.75,10
56206,1069779,0.7647058963775635,11
56207,1070774,0.7647058963775635,11
56208,1070953,0.7647058963775635,11
56209,1071095,0.75,10
56210,1072090,0.7647058963775635,11
56211,1073085,0.7647058963775635,11
56212,1074013,0.8666666746139526,9
56213,1075008,0.7647058963775635,11
56214,1075283,0.75,10
56215,1075558,0.75,10
56216,1075769,0.8666666746139526,9
56217,1076697,0.8666666746139526,9
56218,1077658,0.75,10
56219,1078619,0.75,10
56220,1078845,0.7647058963775635,11
56221,1079840,0.7647058963775635,11
56222,1080053,0.75,10
56223,1081014,0.75,10
56224,1081975,0.75,10
56225,1082273,0.7647058963775635,11
56226,1082596,0.7941176891326904,11
56227,1082872,0.75,10
56228,1083833,0.75,10
56229,1084051,0.8235294222831726,11
56230,1084979,0.8666666746139526,9
56231,1085940,0.75,10
56232,1086257,0.75,10
56233,1086490,0.8666666746139526,9
56234,1087485,0.7647058963775635,11
56235,1087680,0.8235294222831726,11
56236,1088641,0.75,10
56237,1089636,0.8235294222831726,11
56238,1090597,0.75,10
56239,1091558,0.75,10
56240,1092553,0.7647058963775635,11
56241,1093548,0.7941176891326904,11
56242,1093856,0.75,10
56243,1094817,0.75,10
56244,1095182,0.75,10
56245,1095349,0.8666666746139526,9
56246,1096310,0.75,10
56247,1097305,0.7647058963775635,11
56248,1097577,0.75,10
56249,1097788,0.75,10
56250,1098783,0.7647058963775635,11
56251,1099778,0.7647058963775635,11
56252,1100007,0.8666666746139526,9
56253,1100968,0.75,10
56254,1101963,0.7647058963775635,11
56255,1102891,0.8666666746139526,9
56256,1103886,0.7647058963775635,11
56257,1104881,0.7647058963775635,11
56258,1105842,0.75,10
56259,1106004,0.75,10
56260,1106932,0.8666666746139526,9
56261,1107927,0.7647058963775635,11
56262,1108888,0.75,10
56263,1109100,0.8666666746139526,9
56264,1110095,0.7647058963775635,11
56265,1111090,0.8235294222831726,11
56266,1112085,0.8235294222831726,11
56267,1113046,0.75,10
56268,1113325,0.8235294222831726,11
56269,1113573,0.8235294222831726,11
56270,1113830,0.7941176891326904,11
56271,1114041,0.8666666746139526,9
56272,1114363,0.8666666746139526,9
56273,1114677,0.8235294222831726,11
56274,1115672,0.8235294222831726,11
56275,1115813,0.75,10
56276,1116808,0.8235294222831726,11
56277,1117062,0.8666666746139526,9
56278,1117223,0.8235294222831726,11
56279,1118184,0.75,10
56280,1118357,0.8666666746139526,9
56281,1119352,0.8235294222831726,11
56282,1119649,0.8666666746139526,9
56283,1119906,0.75,10
56284,1120151,0.75,10
56285,1120299,0.8235294222831726,11
56286,1121294,0.8235294222831726,11
56287,1122255,0.75,10
56288,1123216,0.75,10
56289,1123527,0.8235294222831726,11
56290,1123976,0.75,10
56291,1124904,0.8666666746139526,9
56292,1125042,0.75,10
56293,1125266,0.8666666746139526,9
56294,1125627,0.8235294222831726,11
56295,1126555,0.8666666746139526,9
56296,1127550,0.8235294222831726,11
56297,1128478,0.8666666746139526,9
56298,1129473,0.8235294222831726,11
56299,1130468,0.8235294222831726,11
56300,1131396,0.8666666746139526,9
56301,1132391,0.8235294222831726,11
56302,1132615,0.75,10
56303,1133576,0.75,10
56304,1133815,0.75,10
56305,1134810,0.8235294222831726,11
56306,1135805,0.8235294222831726,11
56307,1136766,0.75,10
56308,1137761,0.8235294222831726,11
56309,1138142,0.8235294222831726,11
56310,1138415,0.8666666746139526,9
56311,1138778,0.75,10
56312,1138985,0.75,10
56313,1139980,0.8235294222831726,11
56314,1140220,0.8235294222831726,11
56315,1141215,0.8235294222831726,11
56316,1141462,0.75,10
56317,1142390,0.8666666746139526,9
56318,1142617,0.8235294222831726,11
56319,1142833,0.8666666746139526,9
56320,1143794,0.75,10
56321,1144755,0.75,10
56322,1144966,0.8666666746139526,9
56323,1145961,0.8235294222831726,11
56324,1146956,0.8235294222831726,11
56325,1147951,0.8235294222831726,11
56326,1148946,0.8235294222831726,11
56327,1149941,0.8235294222831726,11
56328,1150244,0.8666666746139526,9
56329,1150476,0.8666666746139526,9
56330,1151471,0.8235294222831726,11
56331,1151684,0.8666666746139526,9
56332,1152645,0.75,10
56333,1153640,0.8235294222831726,11
56334,1153878,0.8235294222831726,11
56335,1154839,0.75,10
56336,1155834,0.8235294222831726,11
56337,1156829,0.8235294222831726,11
56338,1157824,0.8235294222831726,11
56339,1158752,0.8666666746139526,9
56340,1159092,0.8666666746139526,9
56341,1159322,0.8666666746139526,9
56342,1159489,0.75,10
56343,1160450,0.75,10
56344,1161378,0.8666666746139526,9
56345,1162306,0.8666666746139526,9
56346,1162573,0.75,10
56347,1162799,0.75,10
56348,1163794,0.8235294222831726,11
56349,1164722,0.8666666746139526,9
56350,1165683,0.75,10
56351,1166678,0.8235294222831726,11
56352,1167606,0.8666666746139526,9
56353,1167874,0.8666666746139526,9
56354,1168835,0.75,10
56355,1169830,0.8235294222831726,11
56356,1170791,0.75,10
56357,1171752,0.75,10
56358,1171935,0.8666666746139526,9
56359,1172930,0.8235294222831726,11
56360,1173891,0.75,10
56361,1174198,0.8235294222831726,11
56362,1174400,0.8235294222831726,11
56363,1175395,0.8235294222831726,11
56364,1176323,0.8666666746139526,9
56365,1176500,0.75,10
56366,1176756,0.8235294222831726,11
56367,1177684,0.8666666746139526,9
56368,1177980,0.75,10
56369,1178941,0.75,10
56370,1179902,0.75,10
56371,1180093,0.8235294222831726,11
56372,1180345,0.8235294222831726,11
56373,1181273,0.8666666746139526,9
56374,1181411,0.75,10
56375,1182406,0.8235294222831726,11
56376,1182650,0.75,10
56377,1182836,0.8666666746139526,9
56378,1183121,0.75,10
56379,1184082,0.78125,10
56380,1184296,0.78125,10
56381,1184592,0.8235294222831726,11
56382,1184864,0.78125,10
56383,1185859,0.8235294222831726,11
56384,1186005,0.8666666746139526,9
56385,1186933,0.8666666746139526,9
56386,1187894,0.78125,10
56387,1188855,0.75,10
56388,1189150,0.8235294222831726,11
56389,1189338,0.8666666746139526,9
56390,1190266,0.8666666746139526,9
56391,1191261,0.8235294222831726,11
56392,1192256,0.8235294222831726,11
56393,1192424,0.8666666746139526,9
56394,1192634,0.8666666746139526,9
56395,1193595,0.78125,10
56396,1193848,0.78125,10
56397,1194066,0.8666666746139526,9
56398,1195061,0.8235294222831726,11
56399,1195322,0.8235294222831726,11
56400,1196317,0.8235294222831726,11
56401,1196595,0.8125,10
56402,1196943,0.75,10
56403,1197144,0.8235294222831726,11
56404,1198139,0.8235294222831726,11
56405,1199134,0.8235294222831726,11
56406,1200062,0.8666666746139526,9
56407,1201023,0.75,10
56408,1201390,0.78125,10
56409,1202385,0.8235294222831726,11
56410,1202679,0.8235294222831726,11
56411,1203163,0.8235294222831726,11
56412,1203391,0.75,10
56413,1204352,0.78125,10
56414,1204501,0.78125,10
56415,1205496,0.8235294222831726,11
56416,1206424,0.8666666746139526,9
56417,1206666,0.8125,10
56418,1206936,0.8666666746139526,9
56419,1207864,0.8666666746139526,9
56420,1208091,0.8235294222831726,11
56421,1209019,0.8666666746139526,9
56422,1209947,0.8666666746139526,9
56423,1210875,0.8666666746139526,9
56424,1211112,0.8125,10
56425,1212107,0.8235294222831726,11
56426,1213035,0.8666666746139526,9
56427,1213367,0.8235294222831726,11
56428,1214328,0.78125,10
56429,1214598,0.78125,10
56430,1215526,0.8666666746139526,9
56431,1216521,0.8235294222831726,11
56432,1217482,0.8125,10
56433,1217683,0.8125,10
56434,1217976,0.78125,10
56435,1218971,0.8235294222831726,11
56436,1219932,0.8125,10
56437,1220893,0.78125,10
56438,1221141,0.8125,10
56439,1222069,0.8666666746139526,9
56440,1223064,0.8235294222831726,11
56441,1223325,0.8666666746139526,9
56442,1224253,0.8666666746139526,9
56443,1225181,0.8666666746139526,9
56444,1226176,0.8235294222831726,11
56445,1227137,0.8125,10
56446,1228098,0.8125,10
56447,1229059,0.8125,10
56448,1229297,0.8125,10
56449,1230225,0.8666666746139526,9
56450,1231153,0.8666666746139526,9
56451,1231440,0.8125,10
56452,1231687,0.8125,10
56453,1232009,0.8125,10
56454,1232937,0.8666666746139526,9
56455,1233898,0.8125,10
56456,1234184,0.8666666746139526,9
56457,1234387,0.8666666746139526,9
56458,1235315,0.8666666746139526,9
56459,1236276,0.8125,10
56460,1236556,0.8666666746139526,9
56461,1237517,0.8125,10
56462,1237732,0.8666666746139526,9
56463,1238693,0.8125,10
56464,1239621,0.8666666746139526,9
56465,1239849,0.8235294222831726,11
56466,1240810,0.8125,10
56467,1241805,0.8235294222831726,11
56468,1242733,0.8666666746139526,9
56469,1243694,0.8125,10
56470,1244689,0.8235294222831726,11
56471,1245684,0.8235294222831726,11
56472,1246055,0.8125,10
56473,1246983,0.8666666746139526,9
56474,1247239,0.8125,10
56475,1248234,0.8235294222831726,11
56476,1249162,0.8666666746139526,9
56477,1250157,0.7941176891326904,11
56478,1251152,0.7941176891326904,11
56479,1252113,0.8125,10
56480,1252260,0.8125,10
56481,1253221,0.8125,10
56482,1254216,0.7941176891326904,11
56483,1254493,0.8666666746139526,9
56484,1254716,0.8666666746139526,9
56485,1255677,0.8125,10
56486,1256638,0.8125,10
56487,1257566,0.8666666746139526,9
56488,1258561,0.7647058963775635,11
56489,1259556,0.7647058963775635,11
56490,1260551,0.7647058963775635,11
56491,1261479,0.8666666746139526,9
56492,1262407,0.8666666746139526,9
56493,1263402,0.7647058963775635,11
56494,1264397,0.7647058963775635,11
56495,1265325,0.8666666746139526,9
56496,1266253,0.8666666746139526,9
56497,1267214,0.8125,10
56498,1267508,0.8125,10
56499,1267773,0.8666666746139526,9
56500,1268023,0.8666666746139526,9
56501,1268984,0.8125,10
56502,1269945,0.8125,10
56503,1270294,0.7647058963775635,11
56504,1270617,0.8666666746139526,9
56505,1271545,0.8666666746139526,9
56506,1271714,0.8666666746139526,9
56507,1272675,0.8125,10
56508,1273603,0.8666666746139526,9
56509,1273806,0.7647058963775635,11
56510,1274801,0.8235294222831726,11
56511,1275796,0.7647058963775635,11
56512,1276093,0.7647058963775635,11
56513,1277054,0.8125,10
56514,1278049,0.8235294222831726,11
56515,1278303,0.8125,10
56516,1279264,0.8125,10
56517,1280259,0.7647058963775635,11
56518,1281187,0.8666666746139526,9
56519,1282115,0.8666666746139526,9
56520,1282423,0.8666666746139526,9
56521,1283384,0.8125,10
56522,1284345,0.8125,10
56523,1284612,0.8125,10
56524,1285607,0.7647058963775635,11
56525,1286602,0.7647058963775635,11
56526,1287563,0.8125,10
56527,1288558,0.7647058963775635,11
56528,1289486,0.8666666746139526,9
56529,1290481,0.7647058963775635,11
