train_episode,train_steps,median_history,env
47738,176156,0.8571428656578064,8
47739,176960,0.8461538553237915,7
47740,177862,0.8571428656578064,8
47741,178764,0.8571428656578064,8
47742,178934,0.8461538553237915,7
47743,179836,0.8571428656578064,8
47744,180075,0.8461538553237915,7
47745,180879,0.8461538553237915,7
47746,181077,0.8461538553237915,7
47747,181781,1.0,6
47748,182683,0.8571428656578064,8
47749,182903,0.8214285373687744,8
47750,183805,0.8214285373687744,8
47751,183982,1.0,6
47752,184884,0.8571428656578064,8
47753,185059,0.8571428656578064,8
47754,185257,1.0,6
47755,185434,1.0,6
47756,185676,0.8571428656578064,8
47757,186578,0.8571428656578064,8
47758,187480,0.8571428656578064,8
47759,187829,0.8461538553237915,7
47760,188066,0.8461538553237915,7
47761,188770,1.0,6
47762,189063,0.884615421295166,7
47763,189767,1.0,6
47764,189982,0.8571428656578064,8
47765,190151,1.0,6
47766,191053,0.8571428656578064,8
47767,191857,0.8461538553237915,7
47768,192045,0.8571428656578064,8
47769,192265,0.8571428656578064,8
47770,193069,0.8461538553237915,7
47771,193773,1.0,6
47772,194577,0.8461538553237915,7
47773,195479,0.8571428656578064,8
47774,196283,0.8461538553237915,7
47775,196457,1.0,6
47776,196736,0.8571428656578064,8
47777,196939,0.8461538553237915,7
47778,197074,1.0,6
47779,197221,1.0,6
47780,197442,0.8461538553237915,7
47781,198344,0.8214285373687744,8
47782,199148,0.8461538553237915,7
47783,199852,1.0,6
47784,200000,1.0,6
47785,200286,1.0,6
47786,200571,0.8461538553237915,7
47787,201375,0.8461538553237915,7
47788,202277,0.7857142686843872,8
47789,202480,0.7857142686843872,8
47790,203382,0.7857142686843872,8
47791,203544,1.0,6
47792,203838,0.7857142686843872,8
47793,204105,0.884615421295166,7
47794,205007,0.8214285373687744,8
47795,205811,0.8461538553237915,7
47796,206713,0.7857142686843872,8
47797,206916,0.8214285373687744,8
47798,207067,1.0,6
47799,207969,0.7857142686843872,8
47800,208871,0.7857142686843872,8
47801,209773,0.7857142686843872,8
47802,209993,1.0,6
47803,210177,1.0,6
47804,210981,0.8461538553237915,7
47805,211883,0.7857142686843872,8
47806,212687,0.8461538553237915,7
47807,212857,1.0,6
47808,213561,1.0,6
47809,213760,1.0,6
47810,214464,1.0,6
47811,214688,0.8461538553237915,7
47812,215028,0.7857142686843872,8
47813,215182,1.0,6
47814,215986,0.8461538553237915,7
47815,216304,0.8461538553237915,7
47816,216541,0.7857142686843872,8
47817,217443,0.7857142686843872,8
47818,218345,0.7857142686843872,8
47819,218649,0.884615421295166,7
47820,218871,0.884615421295166,7
47821,219116,0.9615384340286255,7
47822,219397,0.7857142686843872,8
47823,219642,0.884615421295166,7
47824,219835,1.0,9
47825,220763,0.9333333373069763,9
47826,221691,0.8666666746139526,9
47827,222593,0.7857142686843872,8
47828,223521,0.7333333492279053,9
47829,224449,0.8666666746139526,9
47830,224708,0.8666666746139526,9
47831,225512,0.884615421295166,7
47832,226440,0.8666666746139526,9
47833,227244,0.8461538553237915,7
47834,228146,0.7857142686843872,8
47835,229048,0.7857142686843872,8
47836,229950,0.7857142686843872,8
47837,230261,0.884615421295166,7
47838,230530,0.884615421295166,7
47839,231432,0.7857142686843872,8
47840,231631,0.9615384340286255,7
47841,231877,0.7857142686843872,8
47842,232036,0.9615384340286255,7
47843,232225,0.8666666746139526,9
47844,232432,0.8214285373687744,8
47845,233236,0.9615384340286255,7
47846,233460,0.9615384340286255,7
47847,234388,0.8666666746139526,9
47848,234626,0.9615384340286255,7
47849,235554,0.8333333730697632,9
47850,235842,0.8666666746139526,9
47851,236770,0.8666666746139526,9
47852,237019,0.8666666746139526,9
47853,237921,0.8571428656578064,8
47854,238725,0.9615384340286255,7
47855,238954,1.0,7
47856,239144,0.8571428656578064,8
47857,239399,0.8666666746139526,9
47858,239654,0.8571428656578064,8
47859,240582,0.8666666746139526,9
47860,240798,0.9615384340286255,7
47861,241602,0.9615384340286255,7
47862,241871,0.8571428656578064,8
47863,242105,0.8571428656578064,8
47864,242359,1.0,7
47865,243261,0.8571428656578064,8
47866,244065,1.0,7
47867,244421,0.8666666746139526,9
47868,245323,0.8571428656578064,8
47869,245570,0.8571428656578064,8
47870,246374,0.9615384340286255,7
47871,246630,0.8571428656578064,8
47872,246921,0.8571428656578064,8
47873,247179,0.8571428656578064,8
47874,247983,0.884615421295166,7
47875,248911,0.8666666746139526,9
47876,249245,0.8571428656578064,8
47877,250049,0.8461538553237915,7
47878,250853,0.8461538553237915,7
47879,251657,0.8461538553237915,7
47880,252461,0.8461538553237915,7
47881,252752,0.8571428656578064,8
47882,253040,0.8571428656578064,8
47883,253844,0.8461538553237915,7
47884,254101,0.8461538553237915,7
47885,255003,0.8571428656578064,8
47886,255905,0.8571428656578064,8
47887,256266,0.8571428656578064,8
47888,256468,0.8461538553237915,7
47889,256731,0.8571428656578064,8
47890,256983,0.8461538553237915,7
47891,257885,0.8571428656578064,8
47892,258813,0.8666666746139526,9
47893,259141,0.8571428656578064,8
47894,259945,0.8461538553237915,7
47895,260317,0.8571428656578064,8
47896,260588,0.8461538553237915,7
47897,260948,0.8666666746139526,9
47898,261167,0.8461538553237915,7
47899,262095,0.8666666746139526,9
47900,262997,0.8571428656578064,8
47901,263244,0.8461538553237915,7
47902,264172,0.8333333730697632,9
47903,265100,0.8666666746139526,9
47904,266002,0.8571428656578064,8
47905,266275,0.8461538553237915,7
47906,267177,0.8571428656578064,8
47907,267434,0.8666666746139526,9
47908,268362,0.8666666746139526,9
47909,269290,0.8666666746139526,9
47910,270094,0.8461538553237915,7
47911,270996,0.8571428656578064,8
47912,271212,0.8571428656578064,8
47913,271456,0.884615421295166,7
47914,272358,0.8571428656578064,8
47915,273162,0.8461538553237915,7
47916,274090,0.8666666746139526,9
47917,274294,0.884615421295166,7
47918,275098,0.884615421295166,7
47919,275902,0.8461538553237915,7
47920,276191,0.8461538553237915,7
47921,276447,0.8461538553237915,7
47922,276697,0.884615421295166,7
47923,277146,0.8571428656578064,8
47924,278074,0.8666666746139526,9
47925,278302,0.9615384340286255,7
47926,279204,0.8571428656578064,8
47927,279528,0.8571428656578064,8
47928,280430,0.8571428656578064,8
47929,280792,1.0,7
47930,281070,1.0,7
47931,281972,0.8571428656578064,8
47932,282900,0.8333333730697632,9
47933,283704,1.0,7
47934,284606,0.8571428656578064,8
47935,284871,0.8571428656578064,8
47936,285096,0.8571428656578064,8
47937,286024,0.800000011920929,9
47938,286926,0.8571428656578064,8
47939,287828,0.8571428656578064,8
47940,288632,1.0,7
47941,288885,1.0,7
47942,289787,0.8571428656578064,8
47943,290591,1.0,7
47944,291519,0.800000011920929,9
47945,292421,0.8571428656578064,8
47946,292653,0.8571428656578064,8
47947,293457,1.0,7
47948,293812,0.800000011920929,9
47949,294740,0.800000011920929,9
47950,295544,1.0,7
47951,295766,0.8571428656578064,8
47952,295935,1.0,7
47953,296207,0.800000011920929,9
47954,296545,0.8333333730697632,9
47955,297447,0.8571428656578064,8
47956,298375,0.800000011920929,9
47957,299303,0.8333333730697632,9
47958,300205,0.8571428656578064,8
47959,301009,1.0,7
47960,301270,0.8571428656578064,8
47961,301558,1.0,7
47962,301747,0.8571428656578064,8
47963,302016,0.8571428656578064,8
47964,302820,1.0,7
47965,303722,0.8571428656578064,8
47966,304036,0.8571428656578064,8
47967,304313,0.8666666746139526,9
47968,304507,0.8571428656578064,8
47969,304789,1.0,7
47970,305034,1.0,7
47971,305266,1.0,7
47972,305514,1.0,7
47973,306442,0.8666666746139526,9
47974,307344,0.8571428656578064,8
47975,308272,0.8666666746139526,9
47976,308512,0.8666666746139526,9
47977,309440,0.8333333730697632,9
47978,310342,0.8571428656578064,8
47979,310601,1.0,7
47980,311503,0.8571428656578064,8
47981,312405,0.8571428656578064,8
47982,312927,0.8666666746139526,9
47983,313161,1.0,7
47984,314089,0.8666666746139526,9
47985,314339,1.0,7
47986,314566,1.0,7
47987,315370,1.0,7
47988,315616,1.0,7
47989,315857,0.8666666746139526,9
47990,316141,1.0,7
47991,316419,1.0,7
47992,316693,0.8571428656578064,8
47993,317045,0.8666666746139526,9
47994,317313,1.0,7
47995,318241,0.8666666746139526,9
47996,318527,0.8666666746139526,9
47997,318794,1.0,7
47998,319696,0.8571428656578064,8
47999,320500,1.0,7
48000,321304,1.0,7
48001,321484,0.8571428656578064,8
48002,322412,0.8666666746139526,9
48003,322659,0.8571428656578064,8
48004,323561,0.8571428656578064,8
48005,323750,0.8571428656578064,8
48006,324025,0.8571428656578064,8
48007,324286,1.0,7
48008,324639,0.8666666746139526,9
48009,325567,0.8666666746139526,9
48010,325937,0.8571428656578064,8
48011,326170,0.8571428656578064,8
48012,327098,0.8666666746139526,9
48013,327383,0.8571428656578064,8
48014,328285,0.8571428656578064,8
48015,328559,1.0,7
48016,328844,1.0,7
48017,329043,1.0,7
48018,329945,0.8571428656578064,8
48019,330125,1.0,7
48020,330929,1.0,7
48021,331098,1.0,7
48022,332000,0.8571428656578064,8
48023,332804,1.0,7
48024,333032,0.8571428656578064,8
48025,333836,1.0,7
48026,334064,0.8571428656578064,8
48027,334992,0.8666666746139526,9
48028,335796,1.0,7
48029,336724,0.8666666746139526,9
48030,337652,0.8666666746139526,9
48031,337858,0.8571428656578064,8
48032,338118,0.8571428656578064,8
48033,338407,1.0,7
48034,339335,0.8666666746139526,9
48035,340237,0.8571428656578064,8
48036,341041,1.0,7
48037,341845,1.0,7
48038,342747,0.8571428656578064,8
48039,343675,0.8666666746139526,9
48040,343941,0.8571428656578064,8
48041,344208,0.8571428656578064,8
48042,344460,0.8666666746139526,9
48043,344800,0.8571428656578064,8
48044,345066,1.0,7
48045,345968,0.8571428656578064,8
48046,346227,1.0,7
48047,347155,0.8666666746139526,9
48048,347450,1.0,7
48049,348378,0.8666666746139526,9
48050,348670,1.0,7
48051,348901,1.0,7
48052,349803,0.8571428656578064,8
48053,350040,0.8666666746139526,9
48054,350334,1.0,7
48055,350527,0.8666666746139526,9
48056,351429,0.8571428656578064,8
48057,352331,0.8571428656578064,8
48058,353233,0.8571428656578064,8
48059,354135,0.8571428656578064,8
48060,355037,0.8571428656578064,8
48061,355939,0.8571428656578064,8
48062,356867,0.8666666746139526,9
48063,357795,0.8666666746139526,9
48064,358002,1.0,7
48065,358250,0.8571428656578064,8
48066,358494,0.8666666746139526,9
48067,359422,0.8666666746139526,9
48068,360226,1.0,7
48069,361128,0.8571428656578064,8
48070,362030,0.8571428656578064,8
48071,362834,1.0,7
48072,363762,0.8333333730697632,9
48073,364566,1.0,7
48074,365468,0.8571428656578064,8
48075,365715,0.8571428656578064,8
48076,366519,1.0,7
48077,366749,0.8666666746139526,9
48078,367028,0.8666666746139526,9
48079,367832,1.0,7
48080,368058,0.8666666746139526,9
48081,368277,1.0,7
48082,369081,1.0,7
48083,369885,1.0,7
48084,370167,0.8571428656578064,8
48085,370400,0.8666666746139526,9
48086,370597,0.8571428656578064,8
48087,371525,0.8666666746139526,9
48088,372329,1.0,7
48089,373231,0.8571428656578064,8
48090,373464,0.8571428656578064,8
48091,373675,0.8666666746139526,9
48092,373942,1.0,7
48093,374844,0.8571428656578064,8
48094,375746,0.8571428656578064,8
48095,375931,0.8666666746139526,9
48096,376154,0.8571428656578064,8
48097,377056,0.8571428656578064,8
48098,377860,1.0,7
48099,378664,1.0,7
48100,379015,1.0,7
47501,47642,1.0,6
47502,48446,0.8461538553237915,7
47503,49348,0.7857142686843872,8
47504,50250,0.7857142686843872,8
47505,51152,0.7857142686843872,8
47506,51344,1.0,6
47507,52246,0.7857142686843872,8
47508,53050,0.8461538553237915,7
47509,53233,1.0,6
47510,54135,0.7857142686843872,8
47511,54939,0.8461538553237915,7
47512,55841,0.7857142686843872,8
47513,56645,0.8461538553237915,7
47514,57547,0.7857142686843872,8
47515,58449,0.7857142686843872,8
47516,59153,1.0,6
47517,60055,0.7857142686843872,8
47518,60859,0.8461538553237915,7
47519,61070,0.7857142686843872,8
47520,61874,0.8461538553237915,7
47521,62776,0.7857142686843872,8
47522,62955,1.0,6
47523,63857,0.7857142686843872,8
47524,64561,1.0,6
47525,64756,1.0,6
47526,65005,0.8461538553237915,7
47527,65907,0.7857142686843872,8
47528,66158,0.8461538553237915,7
47529,66416,0.8461538553237915,7
47530,66633,0.7857142686843872,8
47531,66821,1.0,6
47532,67723,0.7857142686843872,8
47533,67972,0.7857142686843872,8
47534,68676,1.0,6
47535,69578,0.7857142686843872,8
47536,69852,0.7857142686843872,8
47537,70126,0.8461538553237915,7
47538,70304,1.0,6
47539,71008,1.0,6
47540,71323,0.8461538553237915,7
47541,72127,0.8461538553237915,7
47542,72323,1.0,6
47543,72623,0.8461538553237915,7
47544,73525,0.7857142686843872,8
47545,74427,0.7857142686843872,8
47546,75131,1.0,6
47547,75298,0.8461538553237915,7
47548,75609,0.8461538553237915,7
47549,76413,0.8461538553237915,7
47550,77315,0.7857142686843872,8
47551,78217,0.7857142686843872,8
47552,78394,0.8461538553237915,7
47553,78676,0.7857142686843872,8
47554,78819,1.0,6
47555,78976,1.0,6
47556,79162,0.8461538553237915,7
47557,80064,0.7857142686843872,8
47558,80230,1.0,6
47559,80466,1.0,6
47560,80738,0.7857142686843872,8
47561,80957,1.0,6
47562,81197,1.0,6
47563,82099,0.7857142686843872,8
47564,82382,0.7857142686843872,8
47565,83284,0.7857142686843872,8
47566,83592,0.7857142686843872,8
47567,84396,0.8461538553237915,7
47568,84621,0.8461538553237915,7
47569,84905,0.8461538553237915,7
47570,85144,0.7857142686843872,8
47571,85848,1.0,6
47572,86750,0.7857142686843872,8
47573,86996,0.8461538553237915,7
47574,87898,0.7857142686843872,8
47575,88120,0.7857142686843872,8
47576,88323,1.0,6
47577,88476,1.0,6
47578,88711,0.8461538553237915,7
47579,89415,1.0,6
47580,89590,1.0,6
47581,90492,0.7857142686843872,8
47582,90730,1.0,6
47583,91055,0.7857142686843872,8
47584,91316,0.8461538553237915,7
47585,91528,0.8461538553237915,7
47586,91864,0.7857142686843872,8
47587,92513,0.8461538553237915,7
47588,93317,0.8461538553237915,7
47589,94021,1.0,6
47590,94923,0.7857142686843872,8
47591,95825,0.7857142686843872,8
47592,96087,1.0,6
47593,96299,0.8461538553237915,7
47594,96487,1.0,6
47595,97389,0.7857142686843872,8
47596,98193,0.8461538553237915,7
47597,99095,0.7857142686843872,8
47598,99899,0.8461538553237915,7
47599,100603,1.0,6
47600,101407,0.8461538553237915,7
47601,101585,0.8461538553237915,7
47602,102487,0.7857142686843872,8
47603,103389,0.7857142686843872,8
47604,103590,0.7857142686843872,8
47605,104394,0.8461538553237915,7
47606,105098,1.0,6
47607,105802,1.0,6
47608,106704,0.7857142686843872,8
47609,107408,1.0,6
47610,107681,0.7857142686843872,8
47611,108583,0.7857142686843872,8
47612,108838,0.7857142686843872,8
47613,109740,0.7857142686843872,8
47614,110544,0.8461538553237915,7
47615,110768,1.0,6
47616,111670,0.7857142686843872,8
47617,112572,0.7857142686843872,8
47618,112800,0.7857142686843872,8
47619,113604,0.8461538553237915,7
47620,114506,0.7857142686843872,8
47621,115310,0.8461538553237915,7
47622,116212,0.7857142686843872,8
47623,117114,0.7857142686843872,8
47624,117918,0.8461538553237915,7
47625,118107,0.8461538553237915,7
47626,118911,0.8461538553237915,7
47627,119269,0.7857142686843872,8
47628,119547,0.8461538553237915,7
47629,120351,0.8461538553237915,7
47630,120558,0.8461538553237915,7
47631,120778,0.7857142686843872,8
47632,121064,0.8461538553237915,7
47633,121303,0.884615421295166,7
47634,121457,1.0,6
47635,121641,0.884615421295166,7
47636,121795,1.0,6
47637,121950,1.0,6
47638,122136,0.884615421295166,7
47639,122363,0.7857142686843872,8
47640,122607,0.7857142686843872,8
47641,122855,0.7857142686843872,8
47642,123559,1.0,6
47643,123761,0.9615384340286255,7
47644,124663,0.7857142686843872,8
47645,125565,0.7857142686843872,8
47646,125809,1.0,7
47647,126101,1.0,9
47648,126373,1.0,7
47649,127275,0.7857142686843872,8
47650,127486,0.7857142686843872,8
47651,127815,0.7857142686843872,8
47652,128054,1.0,7
47653,128956,0.7857142686843872,8
47654,129250,1.0,7
47655,130178,0.8999999761581421,9
47656,130365,1.0,7
47657,131169,1.0,7
47658,131417,0.7857142686843872,8
47659,132319,0.7857142686843872,8
47660,133247,0.800000011920929,9
47661,133485,0.7857142686843872,8
47662,134387,0.7857142686843872,8
47663,135191,1.0,7
47664,135413,0.8999999761581421,9
47665,136217,1.0,7
47666,136487,0.7857142686843872,8
47667,137291,1.0,7
47668,137543,1.0,9
47669,137848,0.7857142686843872,8
47670,138065,1.0,7
47671,138869,1.0,7
47672,139673,1.0,7
47673,140002,0.7857142686843872,8
47674,140220,1.0,7
47675,141122,0.7857142686843872,8
47676,141372,0.7857142686843872,8
47677,142274,0.7857142686843872,8
47678,142465,1.0,7
47679,143269,1.0,7
47680,144171,0.7857142686843872,8
47681,144428,0.7857142686843872,8
47682,144653,1.0,7
47683,145581,0.8999999761581421,9
47684,146385,1.0,7
47685,147287,0.7857142686843872,8
47686,148189,0.7857142686843872,8
47687,148993,1.0,7
47688,149221,1.0,9
47689,149455,0.7857142686843872,8
47690,150259,1.0,7
47691,150400,1.0,9
47692,150601,0.7857142686843872,8
47693,151405,1.0,7
47694,151653,0.7857142686843872,8
47695,151873,0.7857142686843872,8
47696,152060,1.0,9
47697,152339,1.0,9
47698,152674,0.7857142686843872,8
47699,153478,1.0,7
47700,154406,1.0,9
47701,154659,1.0,7
47702,155561,0.7857142686843872,8
47703,156365,1.0,7
47704,157293,1.0,9
47705,157577,1.0,7
47706,158381,1.0,7
47707,159309,1.0,9
47708,159566,1.0,7
47709,160370,1.0,7
47710,161272,0.7857142686843872,8
47711,161532,0.7857142686843872,8
47712,161715,1.0,7
47713,162617,0.7857142686843872,8
47714,163002,0.7857142686843872,8
47715,163806,1.0,7
47716,164708,0.7857142686843872,8
47717,165610,0.7857142686843872,8
47718,166512,0.7857142686843872,8
47719,167316,1.0,7
47720,168218,0.7857142686843872,8
47721,168572,1.0,9
47722,169474,0.7857142686843872,8
47723,169684,0.8214285373687744,8
47724,170586,0.7857142686843872,8
47725,171390,1.0,7
47726,172292,0.8214285373687744,8
47727,173220,1.0,9
47728,174122,0.8214285373687744,8
47729,174414,1.0,9
47730,174624,1.0,7
47731,175526,0.7857142686843872,8
47732,175790,1.0,9
47733,176594,0.9615384340286255,7
47734,177496,0.7857142686843872,8
47735,178300,0.884615421295166,7
47736,179202,0.7857142686843872,8
47737,180130,1.0,9
47738,181058,1.0,9
47739,181392,0.7857142686843872,8
47740,182320,0.9333333373069763,9
47741,182549,1.0,9
47742,183451,0.7857142686843872,8
47743,184255,0.884615421295166,7
47744,185059,0.884615421295166,7
47745,185225,0.7857142686843872,8
47746,186029,0.884615421295166,7
47747,186957,0.9333333373069763,9
47748,187761,0.884615421295166,7
47749,188663,0.7857142686843872,8
47750,189565,0.7857142686843872,8
47751,190467,0.7857142686843872,8
47752,191271,0.8461538553237915,7
47753,191473,0.8214285373687744,8
47754,191738,0.7857142686843872,8
47755,192542,0.8461538553237915,7
47756,192775,0.8461538553237915,7
47757,193158,0.8214285373687744,8
47758,193962,0.8461538553237915,7
47759,194133,0.884615421295166,7
47760,195035,0.8214285373687744,8
47761,195295,0.8571428656578064,8
47762,195584,0.8571428656578064,8
47763,195821,0.8571428656578064,8
47764,196625,0.8461538553237915,7
47765,197429,0.8461538553237915,7
47766,198233,0.8461538553237915,7
47767,199037,0.8461538553237915,7
47768,199452,0.8571428656578064,8
47769,199745,0.8571428656578064,8
47770,199986,0.8571428656578064,8
47771,200914,0.8666666746139526,9
47772,201133,0.8461538553237915,7
47773,201937,0.8461538553237915,7
47774,202865,0.8333333730697632,9
47775,203767,0.8214285373687744,8
47776,204571,0.8461538553237915,7
47777,205375,0.8461538553237915,7
47778,206303,0.800000011920929,9
47779,206498,0.8461538553237915,7
47780,206712,0.8333333730697632,9
47781,207516,0.8461538553237915,7
47782,208418,0.8214285373687744,8
47783,208686,0.8461538553237915,7
47784,209025,0.8461538553237915,7
47785,209270,0.8461538553237915,7
47786,210172,0.7857142686843872,8
47787,210424,0.8461538553237915,7
47788,210744,0.8214285373687744,8
47789,211548,0.8461538553237915,7
47790,212450,0.8214285373687744,8
47791,212777,0.8333333730697632,9
